date,cum_cases,cum_deaths,new_cases,new_deaths,country
20200215,0,0,0,0,Algeria
20200216,0,0,0,0,Algeria
20200217,0,0,0,0,Algeria
20200218,0,0,0,0,Algeria
20200219,0,0,0,0,Algeria
20200220,0,0,0,0,Algeria
20200221,0,0,0,0,Algeria
20200222,0,0,0,0,Algeria
20200223,0,0,0,0,Algeria
20200224,0,0,0,0,Algeria
20200225,1,0,1,0,Algeria
20200226,1,0,0,0,Algeria
20200227,1,0,0,0,Algeria
20200228,1,0,0,0,Algeria
20200229,1,0,0,0,Algeria
20200301,3,0,2,0,Algeria
20200302,5,0,2,0,Algeria
20200303,8,0,3,0,Algeria
20200304,17,0,9,0,Algeria
20200305,17,0,0,0,Algeria
20200306,17,0,0,0,Algeria
20200307,19,0,2,0,Algeria
20200308,20,0,1,0,Algeria
20200309,20,0,0,0,Algeria
20200310,20,0,0,0,Algeria
20200311,20,0,0,0,Algeria
20200312,26,2,6,2,Algeria
20200313,26,2,0,0,Algeria
20200314,39,3,13,1,Algeria
20200315,54,4,15,1,Algeria
20200316,60,4,6,0,Algeria
20200317,61,5,1,1,Algeria
20200318,75,7,14,2,Algeria
20200319,90,9,15,2,Algeria
20200320,94,11,4,2,Algeria
20200321,139,15,45,4,Algeria
20200322,201,17,62,2,Algeria
20200323,230,17,29,0,Algeria
20200324,264,19,34,2,Algeria
20200325,302,21,38,2,Algeria
20200326,367,25,65,4,Algeria
20200327,409,26,42,1,Algeria
20200328,454,29,45,3,Algeria
20200329,511,31,57,2,Algeria
20200330,584,35,73,4,Algeria
20200331,716,44,132,9,Algeria
20200401,847,58,131,14,Algeria
20200402,986,86,139,28,Algeria
20200403,1171,105,185,19,Algeria
20200404,1251,130,80,25,Algeria
20200405,1320,152,69,22,Algeria
20200406,1423,173,103,21,Algeria
20200407,1468,193,45,20,Algeria
20200408,1572,205,104,12,Algeria
20200409,1666,235,94,30,Algeria
20200410,1761,256,95,21,Algeria
20200411,1825,275,64,19,Algeria
20200412,1914,293,89,18,Algeria
20200413,1983,313,69,20,Algeria
20200414,2070,326,87,13,Algeria
20200415,2160,336,90,10,Algeria
20200416,2268,348,108,12,Algeria
20200417,2418,364,150,16,Algeria
20200418,2534,367,116,3,Algeria
20200419,2629,375,95,8,Algeria
20200420,2718,384,89,9,Algeria
20200421,2811,392,93,8,Algeria
20200422,2910,402,99,10,Algeria
20200423,3007,407,97,5,Algeria
20200424,3127,415,120,8,Algeria
20200425,3256,419,129,4,Algeria
20200426,3382,425,126,6,Algeria
20200427,3517,432,135,7,Algeria
20200428,3649,437,132,5,Algeria
20200429,3848,444,199,7,Algeria
20200430,4006,450,158,6,Algeria
20200501,4154,453,148,3,Algeria
20200502,4295,459,141,6,Algeria
20200503,4474,463,179,4,Algeria
20200504,4648,465,174,2,Algeria
20200505,4838,470,190,5,Algeria
20200506,4997,476,159,6,Algeria
20200507,5182,483,185,7,Algeria
20200508,5369,488,187,5,Algeria
20200509,5558,494,189,6,Algeria
20200510,5723,502,165,8,Algeria
20200511,5891,507,168,5,Algeria
20200512,6067,515,176,8,Algeria
20200513,6253,522,186,7,Algeria
20200514,6442,529,189,7,Algeria
20200515,6629,536,187,7,Algeria
20200516,6821,542,192,6,Algeria
20200517,7019,548,198,6,Algeria
20200518,7201,555,182,7,Algeria
20200519,7377,561,176,6,Algeria
20200520,7542,568,165,7,Algeria
20200521,7728,575,186,7,Algeria
20200522,7918,582,190,7,Algeria
20200523,8113,592,195,10,Algeria
20200524,8306,600,193,8,Algeria
20200525,8503,609,197,9,Algeria
20200526,8697,617,194,8,Algeria
20200527,8857,623,160,6,Algeria
20200528,8997,630,140,7,Algeria
20200529,9134,638,137,8,Algeria
20200530,9267,646,133,8,Algeria
20200531,9394,653,127,7,Algeria
20200601,9513,661,119,8,Algeria
20200602,9626,667,113,6,Algeria
20200603,9733,673,107,6,Algeria
20200604,9831,681,98,8,Algeria
20200605,9935,690,104,9,Algeria
20200606,10050,698,115,8,Algeria
20200607,10154,707,104,9,Algeria
20200608,10265,715,111,8,Algeria
20200609,10382,724,117,9,Algeria
20200610,10484,732,102,8,Algeria
20200611,10589,741,105,9,Algeria
20200612,10698,751,109,10,Algeria
20200215,15,0,15,0,Australia
20200216,15,0,0,0,Australia
20200217,15,0,0,0,Australia
20200218,15,0,0,0,Australia
20200219,15,0,0,0,Australia
20200220,17,0,2,0,Australia
20200221,19,0,2,0,Australia
20200222,21,0,2,0,Australia
20200223,22,0,1,0,Australia
20200224,22,0,0,0,Australia
20200225,22,0,0,0,Australia
20200226,23,0,1,0,Australia
20200227,23,0,0,0,Australia
20200228,25,0,2,0,Australia
20200229,25,0,0,0,Australia
20200301,29,1,4,1,Australia
20200302,33,1,4,0,Australia
20200303,39,1,6,0,Australia
20200304,53,2,14,1,Australia
20200305,60,2,7,0,Australia
20200306,63,2,3,0,Australia
20200307,74,3,11,1,Australia
20200308,83,3,9,0,Australia
20200309,93,3,10,0,Australia
20200310,116,3,23,0,Australia
20200311,128,3,12,0,Australia
20200312,156,3,28,0,Australia
20200313,199,3,43,0,Australia
20200314,248,3,49,0,Australia
20200315,300,5,52,2,Australia
20200316,401,5,101,0,Australia
20200317,455,5,54,0,Australia
20200318,596,6,141,1,Australia
20200319,756,7,160,1,Australia
20200320,928,7,172,0,Australia
20200321,1072,7,144,0,Australia
20200322,1609,7,537,0,Australia
20200323,1887,7,278,0,Australia
20200324,2317,8,430,1,Australia
20200325,2676,11,359,3,Australia
20200326,3050,13,374,2,Australia
20200327,3378,13,328,0,Australia
20200328,3635,14,257,1,Australia
20200329,4163,17,528,3,Australia
20200330,4460,19,297,2,Australia
20200331,4763,20,303,1,Australia
20200401,5048,23,285,3,Australia
20200402,5314,25,266,2,Australia
20200403,5454,28,140,3,Australia
20200404,5550,30,96,2,Australia
20200405,5750,37,200,7,Australia
20200406,5895,45,145,8,Australia
20200407,5988,49,93,4,Australia
20200408,6052,50,64,1,Australia
20200409,6152,51,100,1,Australia
20200410,6238,54,86,3,Australia
20200411,6303,56,65,2,Australia
20200412,6313,59,10,3,Australia
20200413,6359,61,46,2,Australia
20200414,6400,61,41,0,Australia
20200415,6447,63,47,2,Australia
20200416,6468,63,21,0,Australia
20200417,6533,65,65,2,Australia
20200418,6586,70,53,5,Australia
20200419,6612,71,26,1,Australia
20200420,6625,71,13,0,Australia
20200421,6645,71,20,0,Australia
20200422,6649,74,4,3,Australia
20200423,6667,75,18,1,Australia
20200424,6675,79,8,4,Australia
20200425,6695,80,20,1,Australia
20200426,6716,83,21,3,Australia
20200427,6720,83,4,0,Australia
20200428,6738,88,18,5,Australia
20200429,6746,89,8,1,Australia
20200430,6754,92,8,3,Australia
20200501,6767,93,13,1,Australia
20200502,6781,93,14,0,Australia
20200503,6801,95,20,2,Australia
20200504,6825,95,24,0,Australia
20200505,6849,96,24,1,Australia
20200506,6875,97,26,1,Australia
20200507,6896,97,21,0,Australia
20200508,6914,97,18,0,Australia
20200509,6929,97,15,0,Australia
20200510,6941,97,12,0,Australia
20200511,6948,97,7,0,Australia
20200512,6964,97,16,0,Australia
20200513,6980,98,16,1,Australia
20200514,6989,98,9,0,Australia
20200515,7019,98,30,0,Australia
20200516,7036,98,17,0,Australia
20200517,7045,98,9,0,Australia
20200518,7060,99,15,1,Australia
20200519,7068,100,8,1,Australia
20200520,7079,100,11,0,Australia
20200521,7081,100,2,0,Australia
20200522,7095,101,14,1,Australia
20200523,7111,102,16,1,Australia
20200524,7114,102,3,0,Australia
20200525,7118,102,4,0,Australia
20200526,7133,102,15,0,Australia
20200527,7139,102,6,0,Australia
20200528,7150,102,11,0,Australia
20200529,7173,102,23,0,Australia
20200530,7185,102,12,0,Australia
20200531,7195,102,10,0,Australia
20200601,7204,102,9,0,Australia
20200602,7221,102,17,0,Australia
20200603,7229,102,8,0,Australia
20200604,7240,102,11,0,Australia
20200605,7251,102,11,0,Australia
20200606,7255,102,4,0,Australia
20200607,7260,102,5,0,Australia
20200608,7265,102,5,0,Australia
20200609,7267,102,2,0,Australia
20200610,7276,102,9,0,Australia
20200611,7285,102,9,0,Australia
20200612,7290,102,5,0,Australia
20200215,0,0,0,0,Austria
20200216,0,0,0,0,Austria
20200217,0,0,0,0,Austria
20200218,0,0,0,0,Austria
20200219,0,0,0,0,Austria
20200220,0,0,0,0,Austria
20200221,0,0,0,0,Austria
20200222,0,0,0,0,Austria
20200223,0,0,0,0,Austria
20200224,0,0,0,0,Austria
20200225,2,0,2,0,Austria
20200226,2,0,0,0,Austria
20200227,5,0,3,0,Austria
20200228,7,0,2,0,Austria
20200229,10,0,3,0,Austria
20200301,14,0,4,0,Austria
20200302,18,0,4,0,Austria
20200303,24,0,6,0,Austria
20200304,29,0,5,0,Austria
20200305,43,0,14,0,Austria
20200306,66,0,23,0,Austria
20200307,81,0,15,0,Austria
20200308,104,0,23,0,Austria
20200309,131,0,27,0,Austria
20200310,182,0,51,0,Austria
20200311,246,0,64,0,Austria
20200312,361,1,115,1,Austria
20200313,504,1,143,0,Austria
20200314,655,1,151,0,Austria
20200315,860,1,205,0,Austria
20200316,1018,3,158,2,Austria
20200317,1332,4,314,1,Austria
20200318,1646,4,314,0,Austria
20200319,2179,6,533,2,Austria
20200320,2649,6,470,0,Austria
20200321,2992,8,343,2,Austria
20200322,3582,16,590,8,Austria
20200323,4474,21,892,5,Austria
20200324,5283,28,809,7,Austria
20200325,5588,31,305,3,Austria
20200326,6909,49,1321,18,Austria
20200327,7697,58,788,9,Austria
20200328,8271,68,574,10,Austria
20200329,8788,86,517,18,Austria
20200330,9618,108,830,22,Austria
20200331,10180,128,562,20,Austria
20200401,10711,146,531,18,Austria
20200402,11129,158,418,12,Austria
20200403,11524,168,395,10,Austria
20200404,11781,186,257,18,Austria
20200405,12051,204,270,18,Austria
20200406,12297,220,246,16,Austria
20200407,12639,243,342,23,Austria
20200408,12942,273,303,30,Austria
20200409,13244,295,302,22,Austria
20200410,13560,319,316,24,Austria
20200411,13806,337,246,18,Austria
20200412,13945,350,139,13,Austria
20200413,14041,368,96,18,Austria
20200414,14226,384,185,16,Austria
20200415,14350,393,124,9,Austria
20200416,14476,410,126,17,Austria
20200417,14595,431,119,21,Austria
20200418,14671,443,76,12,Austria
20200419,14749,452,78,9,Austria
20200420,14795,470,46,18,Austria
20200421,14873,491,78,21,Austria
20200422,14925,510,52,19,Austria
20200423,15002,522,77,12,Austria
20200424,15071,530,69,8,Austria
20200425,15148,536,77,6,Austria
20200426,15225,542,77,6,Austria
20200427,15274,549,49,7,Austria
20200428,15357,569,83,20,Austria
20200429,15402,580,45,11,Austria
20200430,15452,584,50,4,Austria
20200501,15531,589,79,5,Austria
20200502,15558,596,27,7,Austria
20200503,15597,598,39,2,Austria
20200504,15621,600,24,2,Austria
20200505,15650,606,29,6,Austria
20200506,15684,608,34,2,Austria
20200507,15752,609,68,1,Austria
20200508,15774,614,22,5,Austria
20200509,15833,615,59,1,Austria
20200510,15871,618,38,3,Austria
20200511,15882,620,11,2,Austria
20200512,15961,623,79,3,Austria
20200513,15997,624,36,1,Austria
20200514,16058,626,61,2,Austria
20200515,16109,628,51,2,Austria
20200516,16201,629,92,1,Austria
20200517,16242,629,41,0,Austria
20200518,16269,629,27,0,Austria
20200519,16321,632,52,3,Austria
20200520,16353,633,32,1,Austria
20200521,16404,633,51,0,Austria
20200522,16436,635,32,2,Austria
20200523,16486,639,50,4,Austria
20200524,16503,640,17,1,Austria
20200525,16539,641,36,1,Austria
20200526,16557,643,18,2,Austria
20200527,16591,645,34,2,Austria
20200528,16628,668,37,23,Austria
20200529,16655,668,27,0,Austria
20200530,16685,668,30,0,Austria
20200531,16731,668,46,0,Austria
20200601,16733,668,2,0,Austria
20200602,16759,669,26,1,Austria
20200603,16771,670,12,1,Austria
20200604,16805,670,34,0,Austria
20200605,16843,672,38,2,Austria
20200606,16898,672,55,0,Austria
20200607,16902,672,4,0,Austria
20200608,16968,672,66,0,Austria
20200609,16979,672,11,0,Austria
20200610,17005,673,26,1,Austria
20200611,17034,674,29,1,Austria
20200612,17064,675,30,1,Austria
20200215,1,0,1,0,Belgium
20200216,1,0,0,0,Belgium
20200217,1,0,0,0,Belgium
20200218,1,0,0,0,Belgium
20200219,1,0,0,0,Belgium
20200220,1,0,0,0,Belgium
20200221,1,0,0,0,Belgium
20200222,1,0,0,0,Belgium
20200223,1,0,0,0,Belgium
20200224,1,0,0,0,Belgium
20200225,1,0,0,0,Belgium
20200226,1,0,0,0,Belgium
20200227,1,0,0,0,Belgium
20200228,1,0,0,0,Belgium
20200229,1,0,0,0,Belgium
20200301,2,0,1,0,Belgium
20200302,8,0,6,0,Belgium
20200303,15,0,7,0,Belgium
20200304,23,0,8,0,Belgium
20200305,50,0,27,0,Belgium
20200306,109,0,59,0,Belgium
20200307,169,0,60,0,Belgium
20200308,200,0,31,0,Belgium
20200309,239,0,39,0,Belgium
20200310,267,0,28,0,Belgium
20200311,314,3,47,3,Belgium
20200312,399,3,85,0,Belgium
20200313,559,3,160,0,Belgium
20200314,689,4,130,1,Belgium
20200315,886,4,197,0,Belgium
20200316,1058,10,172,6,Belgium
20200317,1243,10,185,0,Belgium
20200318,1486,14,243,4,Belgium
20200319,1795,21,309,7,Belgium
20200320,2257,37,462,16,Belgium
20200321,2815,67,558,30,Belgium
20200322,3401,75,586,8,Belgium
20200323,3743,88,342,13,Belgium
20200324,4269,122,526,34,Belgium
20200325,4937,178,668,56,Belgium
20200326,6235,220,1298,42,Belgium
20200327,7284,289,1049,69,Belgium
20200328,9134,353,1850,64,Belgium
20200329,10836,431,1702,78,Belgium
20200330,11899,513,1063,82,Belgium
20200331,12775,705,876,192,Belgium
20200401,13964,828,1189,123,Belgium
20200402,15348,1011,1384,183,Belgium
20200403,16770,1143,1422,132,Belgium
20200404,18431,1283,1661,140,Belgium
20200405,19691,1447,1260,164,Belgium
20200406,20814,1632,1123,185,Belgium
20200407,22194,2035,1380,403,Belgium
20200408,23403,2240,1209,205,Belgium
20200409,24983,2523,1580,283,Belgium
20200410,26667,3019,1684,496,Belgium
20200411,28018,3346,1351,327,Belgium
20200412,29647,3600,1629,254,Belgium
20200413,30589,3903,942,303,Belgium
20200414,31119,4157,530,254,Belgium
20200415,33573,4440,2454,283,Belgium
20200416,34809,4857,1236,417,Belgium
20200417,36138,5163,1329,306,Belgium
20200418,37183,5453,1045,290,Belgium
20200419,38496,5683,1313,230,Belgium
20200420,39983,5828,1487,145,Belgium
20200421,40956,5998,973,170,Belgium
20200422,41889,6262,933,264,Belgium
20200423,42797,6490,908,228,Belgium
20200424,44293,6679,1496,189,Belgium
20200425,45325,6917,1032,238,Belgium
20200426,46134,7094,809,177,Belgium
20200427,46687,7207,553,113,Belgium
20200428,47334,7331,647,124,Belgium
20200429,47859,7501,525,170,Belgium
20200430,48519,7594,660,93,Belgium
20200501,49032,7703,513,109,Belgium
20200502,49517,7765,485,62,Belgium
20200503,49906,7844,389,79,Belgium
20200504,50267,7924,361,80,Belgium
20200505,50509,8016,242,92,Belgium
20200506,50781,8339,272,323,Belgium
20200507,51420,8415,639,76,Belgium
20200508,52011,8521,591,106,Belgium
20200509,52596,8581,585,60,Belgium
20200510,53081,8656,485,75,Belgium
20200511,53449,8707,368,51,Belgium
20200512,53779,8761,330,54,Belgium
20200513,53981,8843,202,82,Belgium
20200514,54288,8903,307,60,Belgium
20200515,54644,8959,356,56,Belgium
20200516,54989,9005,345,46,Belgium
20200517,55280,9052,291,47,Belgium
20200518,55559,9080,279,28,Belgium
20200519,55791,9108,232,28,Belgium
20200520,55983,9150,192,42,Belgium
20200521,56235,9186,252,36,Belgium
20200522,56511,9212,276,26,Belgium
20200523,56810,9237,299,25,Belgium
20200524,57092,9280,282,43,Belgium
20200525,57342,9312,250,32,Belgium
20200526,57455,9334,113,22,Belgium
20200527,57592,9364,137,30,Belgium
20200528,57849,9388,257,24,Belgium
20200529,58061,9430,212,42,Belgium
20200530,58186,9453,125,23,Belgium
20200531,58381,9467,195,14,Belgium
20200601,58517,9486,136,19,Belgium
20200602,58615,9505,98,19,Belgium
20200603,58685,9522,70,17,Belgium
20200604,58767,9548,82,26,Belgium
20200605,58907,9566,140,18,Belgium
20200606,59072,9580,165,14,Belgium
20200607,59226,9595,154,15,Belgium
20200608,59348,9606,122,11,Belgium
20200609,59437,9619,89,13,Belgium
20200610,59569,9629,132,10,Belgium
20200611,59711,9636,142,7,Belgium
20200612,59819,9646,108,10,Belgium
20200215,0,0,0,0,Brazil
20200216,0,0,0,0,Brazil
20200217,0,0,0,0,Brazil
20200218,0,0,0,0,Brazil
20200219,0,0,0,0,Brazil
20200220,0,0,0,0,Brazil
20200221,0,0,0,0,Brazil
20200222,0,0,0,0,Brazil
20200223,0,0,0,0,Brazil
20200224,0,0,0,0,Brazil
20200225,1,0,1,0,Brazil
20200226,1,0,0,0,Brazil
20200227,1,0,0,0,Brazil
20200228,1,0,0,0,Brazil
20200229,2,0,1,0,Brazil
20200301,2,0,0,0,Brazil
20200302,2,0,0,0,Brazil
20200303,2,0,0,0,Brazil
20200304,3,0,1,0,Brazil
20200305,8,0,5,0,Brazil
20200306,13,0,5,0,Brazil
20200307,19,0,6,0,Brazil
20200308,25,0,6,0,Brazil
20200309,25,0,0,0,Brazil
20200310,34,0,9,0,Brazil
20200311,52,0,18,0,Brazil
20200312,77,0,25,0,Brazil
20200313,151,0,74,0,Brazil
20200314,151,0,0,0,Brazil
20200315,200,0,49,0,Brazil
20200316,234,0,34,0,Brazil
20200317,346,1,112,1,Brazil
20200318,529,4,183,3,Brazil
20200319,640,7,111,3,Brazil
20200320,970,11,330,4,Brazil
20200321,1178,18,208,7,Brazil
20200322,1546,25,368,7,Brazil
20200323,1924,34,378,9,Brazil
20200324,2247,46,323,12,Brazil
20200325,2554,59,307,13,Brazil
20200326,2985,77,431,18,Brazil
20200327,3417,92,432,15,Brazil
20200328,3904,114,487,22,Brazil
20200329,4256,136,352,22,Brazil
20200330,4630,163,374,27,Brazil
20200331,5717,201,1087,38,Brazil
20200401,6880,242,1163,41,Brazil
20200402,8044,324,1164,82,Brazil
20200403,9194,363,1150,39,Brazil
20200404,10360,445,1166,82,Brazil
20200405,11254,486,894,41,Brazil
20200406,12183,564,929,78,Brazil
20200407,14034,686,1851,122,Brazil
20200408,16188,820,2154,134,Brazil
20200409,18145,954,1957,134,Brazil
20200410,19789,1068,1644,114,Brazil
20200411,20962,1140,1173,72,Brazil
20200412,22192,1223,1230,83,Brazil
20200413,23430,1328,1238,105,Brazil
20200414,25262,1532,1832,204,Brazil
20200415,28610,1757,3348,225,Brazil
20200416,30683,1947,2073,190,Brazil
20200417,33682,2141,2999,194,Brazil
20200418,36722,2361,3040,220,Brazil
20200419,38654,2462,1932,101,Brazil
20200420,40743,2587,2089,125,Brazil
20200421,43079,2741,2336,154,Brazil
20200422,45757,2906,2678,165,Brazil
20200423,49492,3313,3735,407,Brazil
20200424,52995,3670,3503,357,Brazil
20200425,59196,4045,6201,375,Brazil
20200426,62859,4271,3663,226,Brazil
20200427,66501,4543,3642,272,Brazil
20200428,72899,5063,6398,520,Brazil
20200429,79361,5511,6462,448,Brazil
20200430,85380,5901,6019,390,Brazil
20200501,92109,6410,6729,509,Brazil
20200502,96559,6750,4450,340,Brazil
20200503,101147,7025,4588,275,Brazil
20200504,108266,7343,7119,318,Brazil
20200505,114715,7921,6449,578,Brazil
20200506,126611,8588,11896,667,Brazil
20200507,135693,9188,9082,600,Brazil
20200508,145892,9992,10199,804,Brazil
20200509,156061,10656,10169,664,Brazil
20200510,162699,11123,6638,467,Brazil
20200511,169143,11625,6444,502,Brazil
20200512,177602,12404,8459,779,Brazil
20200513,189157,13158,11555,754,Brazil
20200514,202918,13993,13761,835,Brazil
20200515,218223,14817,15305,824,Brazil
20200516,233142,15633,14919,816,Brazil
20200517,241080,16118,7938,485,Brazil
20200518,255368,16853,14288,735,Brazil
20200519,271885,17983,16517,1130,Brazil
20200520,293357,18894,21472,911,Brazil
20200521,310921,20082,17564,1188,Brazil
20200522,330890,21048,19969,966,Brazil
20200523,347398,22013,16508,965,Brazil
20200524,363618,22716,16220,703,Brazil
20200525,376669,23522,13051,806,Brazil
20200526,392360,24549,15691,1027,Brazil
20200527,414661,25697,22301,1148,Brazil
20200528,438812,26764,24151,1067,Brazil
20200529,468338,27944,29526,1180,Brazil
20200530,498440,28834,30102,890,Brazil
20200531,514849,29314,16409,480,Brazil
20200601,529405,30046,14556,732,Brazil
20200602,556668,31278,27263,1232,Brazil
20200603,583980,32547,27312,1269,Brazil
20200604,615870,34039,31890,1492,Brazil
20200605,646006,35047,30136,1008,Brazil
20200606,673587,35957,27581,910,Brazil
20200607,691962,36499,18375,542,Brazil
20200608,710887,37312,18925,813,Brazil
20200609,742084,38497,31197,1185,Brazil
20200610,775184,39797,33100,1300,Brazil
20200611,805649,41058,30465,1261,Brazil
20200612,829902,41901,24253,843,Brazil
20200215,8,0,8,0,Canada
20200216,8,0,0,0,Canada
20200217,8,0,0,0,Canada
20200218,8,0,0,0,Canada
20200219,8,0,0,0,Canada
20200220,8,0,0,0,Canada
20200221,9,0,1,0,Canada
20200222,9,0,0,0,Canada
20200223,10,0,1,0,Canada
20200224,11,0,1,0,Canada
20200225,11,0,0,0,Canada
20200226,12,0,1,0,Canada
20200227,14,0,2,0,Canada
20200228,15,0,1,0,Canada
20200229,20,0,5,0,Canada
20200301,24,0,4,0,Canada
20200302,27,0,3,0,Canada
20200303,30,0,3,0,Canada
20200304,34,0,4,0,Canada
20200305,37,0,3,0,Canada
20200306,54,0,17,0,Canada
20200307,60,0,6,0,Canada
20200308,66,0,6,0,Canada
20200309,77,1,11,1,Canada
20200310,95,1,18,0,Canada
20200311,110,1,15,0,Canada
20200312,142,1,32,0,Canada
20200313,198,1,56,0,Canada
20200314,252,1,54,0,Canada
20200315,341,1,89,0,Canada
20200316,441,4,100,3,Canada
20200317,598,8,157,4,Canada
20200318,727,9,129,1,Canada
20200319,873,12,146,3,Canada
20200320,1087,12,214,0,Canada
20200321,1328,19,241,7,Canada
20200322,1470,20,142,1,Canada
20200323,2091,24,621,4,Canada
20200324,2792,26,701,2,Canada
20200325,3409,36,617,10,Canada
20200326,4043,39,634,3,Canada
20200327,4757,55,714,16,Canada
20200328,5655,60,898,5,Canada
20200329,6320,65,665,5,Canada
20200330,7448,89,1128,24,Canada
20200331,8612,101,1164,12,Canada
20200401,9731,114,1119,13,Canada
20200402,11283,173,1552,59,Canada
20200403,12375,208,1092,35,Canada
20200404,13912,231,1537,23,Canada
20200405,15512,280,1600,49,Canada
20200406,16667,323,1155,43,Canada
20200407,17897,381,1230,58,Canada
20200408,19438,427,1541,46,Canada
20200409,20765,509,1327,82,Canada
20200410,22148,569,1383,60,Canada
20200411,23318,653,1170,84,Canada
20200412,24383,717,1065,64,Canada
20200413,25680,780,1297,63,Canada
20200414,27063,903,1383,123,Canada
20200415,28379,1010,1316,107,Canada
20200416,30106,1195,1727,185,Canada
20200417,31927,1310,1821,115,Canada
20200418,33383,1470,1456,160,Canada
20200419,35056,1587,1673,117,Canada
20200420,36829,1690,1773,103,Canada
20200421,38422,1834,1593,144,Canada
20200422,40190,1974,1768,140,Canada
20200423,42110,2147,1920,173,Canada
20200424,43888,2302,1778,155,Canada
20200425,45354,2465,1466,163,Canada
20200426,46895,2560,1541,95,Canada
20200427,48500,2707,1605,147,Canada
20200428,50026,2859,1526,152,Canada
20200429,51597,2996,1571,137,Canada
20200430,53236,3184,1639,188,Canada
20200501,55061,3391,1825,207,Canada
20200502,56714,3566,1653,175,Canada
20200503,59474,3682,2760,116,Canada
20200504,60772,3854,1298,172,Canada
20200505,62046,4043,1274,189,Canada
20200506,63496,4232,1450,189,Canada
20200507,64922,4408,1426,176,Canada
20200508,66434,4569,1512,161,Canada
20200509,67702,4693,1268,124,Canada
20200510,68848,4870,1146,177,Canada
20200511,69981,4993,1133,123,Canada
20200512,71157,5169,1176,176,Canada
20200513,72278,5302,1121,133,Canada
20200514,73401,5472,1123,170,Canada
20200515,74613,5562,1212,90,Canada
20200516,75864,5679,1251,117,Canada
20200517,77002,5782,1138,103,Canada
20200518,78072,5842,1070,60,Canada
20200519,79112,5912,1040,70,Canada
20200520,80142,6031,1030,119,Canada
20200521,81324,6152,1182,121,Canada
20200522,82480,6250,1156,98,Canada
20200523,83621,6355,1141,105,Canada
20200524,84699,6424,1078,69,Canada
20200525,85711,6545,1012,121,Canada
20200526,86647,6639,936,94,Canada
20200527,87519,6765,872,126,Canada
20200528,88512,6877,993,112,Canada
20200529,89418,6979,906,102,Canada
20200530,90190,7073,772,94,Canada
20200531,90947,7295,757,222,Canada
20200601,91705,7326,758,31,Canada
20200602,92410,7395,705,69,Canada
20200603,93085,7498,675,103,Canada
20200604,93726,7637,641,139,Canada
20200605,94335,7703,609,66,Canada
20200606,95057,7773,722,70,Canada
20200607,95699,7800,642,27,Canada
20200608,96244,7835,545,35,Canada
20200609,96653,7897,409,62,Canada
20200610,97125,7960,472,63,Canada
20200611,97530,7994,405,34,Canada
20200612,97943,8049,413,55,Canada
20200122,571,17,571,17,China
20200123,830,25,259,8,China
20200124,1287,41,457,16,China
20200125,1975,56,688,15,China
20200126,2744,80,769,24,China
20200127,4515,106,1771,26,China
20200128,5974,132,1459,26,China
20200129,7711,170,1737,38,China
20200130,9692,213,1981,43,China
20200131,11791,259,2099,46,China
20200201,14380,304,2589,45,China
20200202,17205,361,2825,57,China
20200203,20440,425,3235,64,China
20200204,24324,490,3884,65,China
20200205,28018,563,3694,73,China
20200206,31161,636,3143,73,China
20200207,34546,722,3385,86,China
20200208,37198,811,2652,89,China
20200209,40171,908,2973,97,China
20200210,42638,1016,2467,108,China
20200211,44653,1113,2015,97,China
20200212,58761,1259,14108,146,China
20200213,63851,1380,5090,121,China
20200214,66492,1523,2641,143,China
20200215,68500,1665,2008,142,China
20200216,70548,1770,2048,105,China
20200217,72436,1868,1888,98,China
20200218,74185,2004,1749,136,China
20200219,74576,2118,391,114,China
20200220,75465,2236,889,118,China
20200221,76288,2345,823,109,China
20200222,76936,2442,648,97,China
20200223,77150,2592,214,150,China
20200224,77658,2663,508,71,China
20200225,78064,2715,406,52,China
20200226,78497,2744,433,29,China
20200227,78824,2788,327,44,China
20200228,79251,2835,427,47,China
20200229,79824,2870,573,35,China
20200301,80026,2912,202,42,China
20200302,80151,2943,125,31,China
20200303,80270,2981,119,38,China
20200304,80409,3012,139,31,China
20200305,80552,3042,143,30,China
20200306,80651,3070,99,28,China
20200307,80695,3097,44,27,China
20200308,80735,3119,40,22,China
20200309,80754,3136,19,17,China
20200310,80778,3158,24,22,China
20200311,80793,3169,15,11,China
20200312,80813,3176,20,7,China
20200313,80824,3189,11,13,China
20200314,80844,3199,20,10,China
20200315,80860,3213,16,14,China
20200316,80881,3226,21,13,China
20200317,80894,3237,13,11,China
20200318,80928,3245,34,8,China
20200319,80967,3248,39,3,China
20200320,81008,3255,41,7,China
20200321,81054,3261,46,6,China
20200322,81093,3270,39,9,China
20200323,81171,3277,78,7,China
20200324,81218,3281,47,4,China
20200325,81285,3287,67,6,China
20200326,81340,3292,55,5,China
20200327,81394,3295,54,3,China
20200328,81439,3300,45,5,China
20200329,81439,3300,0,0,China
20200330,81518,3305,79,5,China
20200331,81554,3312,36,7,China
20200401,81589,3318,35,6,China
20200402,81620,3322,31,4,China
20200403,81639,3326,19,4,China
20200404,81669,3329,30,3,China
20200405,81708,3331,39,2,China
20200406,81740,3331,32,0,China
20200407,81802,3333,62,2,China
20200408,81865,3335,63,2,China
20200409,81907,3336,42,1,China
20200410,81953,3339,46,3,China
20200411,82052,3339,99,0,China
20200412,82160,3341,108,2,China
